Analog value,Analog Voltage,NTU
1.7244222549312334,1.724422251976439,-1.3603782231502966
-0.2165310849611083,-0.21653108757689965,1.5095312230420117
-1.187007754907279,-1.187007757353569,1.5095312230420117
-0.1194834179664912,-0.11948342059923273,-0.6429008616022196
-1.5266745893884388,-1.5266745868065628,0.7920538614939345
-0.07095958446918266,-0.07095958214155886,-1.3603782231502966
-0.1194834179664912,-0.11948342059923273,0.07457649994585745
-0.1194834179664912,-0.11948342059923273,-1.3603782231502966
-0.45915025244765095,-0.45915025005222654,0.7920538614939345
-1.4781507558911302,-1.4781507582865698,0.7920538614939345
1.1906600864608394,1.1906600885681118,-1.3603782231502966
1.1421362529635308,1.1421362501104373,-1.3603782231502966
1.9185175889204675,1.9185175859317727,-1.3603782231502966
1.0936124194662222,1.0936124215904448,-1.3603782231502966
-1.3325792553992046,-1.332579252851229,0.7920538614939345
-1.623722256383056,-1.6237222537842297,0.7920538614939345
1.5788507544393078,1.5788507564787795,-0.6429008616022196
-0.16800725146379974,-0.16800724911922577,-1.3603782231502966
-0.2165310849611083,-0.21653108757689965,0.07457649994585745
-0.022435750971874124,-0.022435753621565795,-1.3603782231502966
-0.3135787519557254,-0.3135787545545666,0.07457649994585745
-0.1194834179664912,-0.11948342059923273,0.07457649994585745
1.0936124194662222,1.0936124215904448,0.07457649994585745
-0.16800725146379974,-0.16800724911922577,1.5095312230420117
-1.3811030888965132,-1.3811030913089029,1.5095312230420117
1.967041422417776,1.9670414243894472,-0.6429008616022196
-1.4781507558911302,-1.4781507582865698,0.7920538614939345
-0.1194834179664912,-0.11948342059923273,0.07457649994585745
-0.07095958446918266,-0.07095958214155886,0.07457649994585745
-0.16800725146379974,-0.16800724911922577,0.07457649994585745
-0.41062641895034246,-0.4106264215322335,0.7920538614939345
-0.26505491845841683,-0.2650549160968927,0.07457649994585745
-0.022435750971874124,-0.022435753621565795,-1.3603782231502966
-1.4296269223938218,-1.4296269198288958,0.7920538614939345
-0.2165310849611083,-0.21653108757689965,0.07457649994585745
-0.022435750971874124,-0.022435753621565795,-1.3603782231502966
-0.3621025854530339,-0.3621025830745596,-0.6429008616022196
2.0155652559150847,2.0155652529094397,-1.3603782231502966
-0.16800725146379974,-0.16800724911922577,-0.6429008616022196
-1.187007754907279,-1.187007757353569,0.7920538614939345
0.026088082525434417,0.02608808483610808,0.7920538614939345
-0.2165310849611083,-0.21653108757689965,-1.3603782231502966
-0.1194834179664912,-0.11948342059923273,0.07457649994585745
-1.0414362544153535,-1.041436251918228,1.5095312230420117
-1.5751984228857474,-1.5751984252642366,0.7920538614939345
-1.3811030888965132,-1.3811030913089029,0.7920538614939345
-1.2840554219018963,-1.2840554243312359,0.7920538614939345
-0.16800725146379974,-0.16800724911922577,0.07457649994585745
2.0155652559150847,2.0155652529094397,0.07457649994585745
-1.3325792553992046,-1.332579252851229,1.5095312230420117
0.07461191602274296,0.07461191335610114,0.7920538614939345
-1.3325792553992046,-1.332579252851229,1.5095312230420117
0.026088082525434417,0.02608808483610808,0.7920538614939345
-0.16800725146379974,-0.16800724911922577,-0.6429008616022196
-0.3621025854530339,-0.3621025830745596,0.07457649994585745
1.869993755423159,1.8699937574117802,0.07457649994585745
0.9965647524716053,0.9965647546127779,-0.6429008616022196
-1.6722460898803644,-1.6722460922419036,0.7920538614939345
-0.26505491845841683,-0.2650549160968927,-1.3603782231502966
-0.26505491845841683,-0.2650549160968927,0.7920538614939345
-0.2165310849611083,-0.21653108757689965,-0.6429008616022196
-0.41062641895034246,-0.4106264215322335,0.7920538614939345
-0.16800725146379974,-0.16800724911922577,0.7920538614939345
-0.1194834179664912,-0.11948342059923273,-1.3603782231502966
-0.16800725146379974,-0.16800724911922577,-0.6429008616022196
-0.26505491845841683,-0.2650549160968927,0.07457649994585745
-0.16800725146379974,-0.16800724911922577,-1.3603782231502966
-0.6047217529395766,-0.6047217554875673,0.7920538614939345
1.7729460884285417,1.7729460904341134,-0.6429008616022196
-0.1194834179664912,-0.11948342059923273,-0.6429008616022196
2.1126129229097015,2.1126129198871064,-1.3603782231502966
-0.16800725146379974,-0.16800724911922577,-0.6429008616022196
-1.2355315884045877,-1.235531585873562,1.5095312230420117
-0.3135787519557254,-0.3135787545545666,-0.6429008616022196
0.8509932519796796,0.8509932491774366,0.07457649994585745
-1.2840554219018963,-1.2840554243312359,1.5095312230420117
0.12313574952005149,0.12313575181377556,0.7920538614939345
1.967041422417776,1.9670414243894472,0.07457649994585745
-1.187007754907279,-1.187007757353569,0.7920538614939345
0.9965647524716053,0.9965647546127779,0.07457649994585745
-0.16800725146379974,-0.16800724911922577,1.5095312230420117
-0.022435750971874124,-0.022435753621565795,-1.3603782231502966
1.0936124194662222,1.0936124215904448,0.07457649994585745
-0.2165310849611083,-0.21653108757689965,-0.6429008616022196
2.1126129229097015,2.1126129198871064,-1.3603782231502966
-0.3135787519557254,-0.3135787545545666,0.07457649994585745
-0.26505491845841683,-0.2650549160968927,-0.6429008616022196
-1.3325792553992046,-1.332579252851229,0.7920538614939345
-0.022435750971874124,-0.022435753621565795,0.7920538614939345
-0.07095958446918266,-0.07095958214155886,-1.3603782231502966
1.1906600864608394,1.1906600885681118,-1.3603782231502966
-0.16800725146379974,-0.16800724911922577,0.07457649994585745
1.7244222549312334,1.724422251976439,0.07457649994585745
0.9965647524716053,0.9965647546127779,0.07457649994585745
-0.16800725146379974,-0.16800724911922577,0.07457649994585745
-0.1194834179664912,-0.11948342059923273,-1.3603782231502966
-0.2165310849611083,-0.21653108757689965,1.5095312230420117
-0.07095958446918266,-0.07095958214155886,-1.3603782231502966
-1.4781507558911302,-1.4781507582865698,0.7920538614939345
1.0450885859689139,1.0450885831327703,-0.6429008616022196
0.12313574952005149,0.12313575181377556,0.7920538614939345
-0.07095958446918266,-0.07095958214155886,-1.3603782231502966
-0.2165310849611083,-0.21653108757689965,0.07457649994585745
-0.07095958446918266,-0.07095958214155886,-1.3603782231502966
-0.16800725146379974,-0.16800724911922577,-1.3603782231502966
-0.16800725146379974,-0.16800724911922577,-0.6429008616022196
1.967041422417776,1.9670414243894472,-0.6429008616022196
2.064089089412393,2.064089091367114,-1.3603782231502966
-0.1194834179664912,-0.11948342059923273,0.07457649994585745
2.0155652559150847,2.0155652529094397,-1.3603782231502966
-0.022435750971874124,-0.022435753621565795,-1.3603782231502966
-0.16800725146379974,-0.16800724911922577,0.07457649994585745
-0.07095958446918266,-0.07095958214155886,-1.3603782231502966
-0.3135787519557254,-0.3135787545545666,1.5095312230420117
0.8509932519796796,0.8509932491774366,-0.6429008616022196
-0.2165310849611083,-0.21653108757689965,-0.6429008616022196
-0.16800725146379974,-0.16800724911922577,-0.6429008616022196
-0.1194834179664912,-0.11948342059923273,1.5095312230420117
-0.1194834179664912,-0.11948342059923273,1.5095312230420117
2.1126129229097015,2.1126129198871064,-1.3603782231502966
-1.187007754907279,-1.187007757353569,0.7920538614939345
-0.16800725146379974,-0.16800724911922577,-1.3603782231502966
1.7729460884285417,1.7729460904341134,0.07457649994585745
-1.2355315884045877,-1.235531585873562,0.7920538614939345
-0.26505491845841683,-0.2650549160968927,0.7920538614939345
-0.2165310849611083,-0.21653108757689965,1.5095312230420117
-0.16800725146379974,-0.16800724911922577,-0.6429008616022196
-0.16800725146379974,-0.16800724911922577,-1.3603782231502966
-1.5751984228857474,-1.5751984252642366,0.7920538614939345
0.026088082525434417,0.02608808483610808,0.7920538614939345
-1.4781507558911302,-1.4781507582865698,1.5095312230420117
-0.1194834179664912,-0.11948342059923273,-1.3603782231502966
-0.16800725146379974,-0.16800724911922577,0.07457649994585745
0.026088082525434417,0.02608808483610808,-1.3603782231502966
0.9965647524716053,0.9965647546127779,-0.6429008616022196
-1.720769923377673,-1.7207699207618967,1.5095312230420117
1.5788507544393078,1.5788507564787795,0.07457649994585745
-0.1194834179664912,-0.11948342059923273,0.7920538614939345
1.869993755423159,1.8699937574117802,0.07457649994585745
-0.9929124209180449,-0.992912423398235,1.5095312230420117
0.9965647524716053,0.9965647546127779,-0.6429008616022196
-1.089960087912662,-1.089960090375902,0.7920538614939345
1.1906600864608394,1.1906600885681118,-1.3603782231502966
0.8024694184823711,0.8024694206574441,0.07457649994585745
-0.556197919442268,-0.5561979170298935,1.5095312230420117
-0.3135787519557254,-0.3135787545545666,1.5095312230420117
-0.16800725146379974,-0.16800724911922577,0.07457649994585745
-0.3621025854530339,-0.3621025830745596,0.07457649994585745
-0.3621025854530339,-0.3621025830745596,1.5095312230420117
-0.1194834179664912,-0.11948342059923273,-1.3603782231502966
-0.16800725146379974,-0.16800724911922577,-1.3603782231502966
-0.1194834179664912,-0.11948342059923273,0.07457649994585745
-1.3325792553992046,-1.332579252851229,1.5095312230420117
1.869993755423159,1.8699937574117802,-0.6429008616022196
1.967041422417776,1.9670414243894472,-0.6429008616022196
0.12313574952005149,0.12313575181377556,0.7920538614939345
-0.3621025854530339,-0.3621025830745596,-0.6429008616022196
1.2391839199581478,1.2391839170881043,-1.3603782231502966
-1.4781507558911302,-1.4781507582865698,0.7920538614939345
-0.45915025244765095,-0.45915025005222654,1.5095312230420117
1.0450885859689139,1.0450885831327703,0.07457649994585745
1.869993755423159,1.8699937574117802,-0.6429008616022196
-1.1384839214099705,-1.138483918895895,1.5095312230420117
-0.16800725146379974,-0.16800724911922577,-0.6429008616022196
-0.9929124209180449,-0.992912423398235,1.5095312230420117
-0.16800725146379974,-0.16800724911922577,0.07457649994585745
1.0450885859689139,1.0450885831327703,-0.6429008616022196
-0.3621025854530339,-0.3621025830745596,0.7920538614939345
0.9965647524716053,0.9965647546127779,0.07457649994585745
-1.5751984228857474,-1.5751984252642366,0.7920538614939345
-0.1194834179664912,-0.11948342059923273,0.07457649994585745
-0.5076740859449596,-0.5076740885099005,0.7920538614939345
-0.16800725146379974,-0.16800724911922577,0.07457649994585745
0.026088082525434417,0.02608808483610808,-1.3603782231502966
-1.623722256383056,-1.6237222537842297,0.7920538614939345
-1.3325792553992046,-1.332579252851229,0.7920538614939345
-0.2165310849611083,-0.21653108757689965,1.5095312230420117
1.7244222549312334,1.724422251976439,0.07457649994585745
1.0936124194662222,1.0936124215904448,-0.6429008616022196
-0.16800725146379974,-0.16800724911922577,0.7920538614939345
1.9185175889204675,1.9185175859317727,-1.3603782231502966
-0.1194834179664912,-0.11948342059923273,1.5095312230420117
1.967041422417776,1.9670414243894472,-1.3603782231502966
1.7244222549312334,1.724422251976439,-0.6429008616022196
-0.022435750971874124,-0.022435753621565795,-1.3603782231502966
-0.16800725146379974,-0.16800724911922577,-1.3603782231502966
-0.07095958446918266,-0.07095958214155886,-0.6429008616022196
-0.022435750971874124,-0.022435753621565795,-1.3603782231502966
-0.16800725146379974,-0.16800724911922577,-0.6429008616022196
-0.1194834179664912,-0.11948342059923273,-0.6429008616022196
1.967041422417776,1.9670414243894472,-1.3603782231502966
-0.022435750971874124,-0.022435753621565795,-1.3603782231502966
-0.16800725146379974,-0.16800724911922577,0.07457649994585745
0.9965647524716053,0.9965647546127779,-0.6429008616022196
-0.16800725146379974,-0.16800724911922577,0.07457649994585745
-0.16800725146379974,-0.16800724911922577,0.07457649994585745
-0.3621025854530339,-0.3621025830745596,0.7920538614939345
1.9185175889204675,1.9185175859317727,-1.3603782231502966
-1.8178175903722902,-1.8178175877395635,0.7920538614939345
-0.16800725146379974,-0.16800724911922577,0.07457649994585745
-0.9929124209180449,-0.992912423398235,1.5095312230420117
-0.16800725146379974,-0.16800724911922577,-0.6429008616022196
-0.3135787519557254,-0.3135787545545666,-0.6429008616022196
-0.16800725146379974,-0.16800724911922577,-0.6429008616022196
-0.2165310849611083,-0.21653108757689965,1.5095312230420117
-0.2165310849611083,-0.21653108757689965,0.07457649994585745
1.1421362529635308,1.1421362501104373,-1.3603782231502966
-0.022435750971874124,-0.022435753621565795,0.7920538614939345
-1.5751984228857474,-1.5751984252642366,0.7920538614939345
2.0155652559150847,2.0155652529094397,-1.3603782231502966
0.9965647524716053,0.9965647546127779,0.07457649994585745
-0.26505491845841683,-0.2650549160968927,-0.6429008616022196
-0.8473409204261193,-0.8473409179628942,1.5095312230420117
-0.1194834179664912,-0.11948342059923273,0.7920538614939345
-1.0414362544153535,-1.041436251918228,1.5095312230420117
-0.3621025854530339,-0.3621025830745596,0.07457649994585745
2.064089089412393,2.064089091367114,0.07457649994585745
